STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUS,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,1.08,A,Annual,Australia,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,4.28,A,Annual,Austria,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AZE,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.01,A,Annual,Azerbaijan,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.62,A,Annual,"Bahamas, The",ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,1.3,A,Annual,Bahrain,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.77,A,Annual,Barbados,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.56,A,Annual,Belarus,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.01,A,Annual,Central African Republic,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHL,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.37,A,Annual,Chile,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHN,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,27.07,A,Annual,China,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.25,A,Annual,Colombia,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,5.37,A,Annual,Comoros,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.01,A,Annual,"Congo, Dem. Rep.",ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.02,A,Annual,"Congo, Rep.",ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.79,A,Annual,Costa Rica,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.08,A,Annual,Côte d’Ivoire,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.1,A,Annual,"Gambia, The",ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.69,A,Annual,Georgia,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,4.33,A,Annual,Germany,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.19,A,Annual,Ghana,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,1.36,A,Annual,Greece,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRL,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.03,A,Annual,Greenland,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,2.0,A,Annual,Grenada,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.25,A,Annual,Guatemala,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.04,A,Annual,Guinea,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,2.39,A,Annual,Bahrain,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.06,A,Annual,Bangladesh,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.7,A,Annual,Barbados,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.66,A,Annual,Belarus,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,1.69,A,Annual,Belgium,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.17,A,Annual,Belize,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.03,A,Annual,Benin,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BMU,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,9.6,A,Annual,Bermuda,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2013,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.03,A,Annual,Bolivia,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.34,A,Annual,Belarus,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,2.58,A,Annual,Belgium,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.0,A,Annual,Belize,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.0,A,Annual,Benin,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.0,A,Annual,Bhutan,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.03,A,Annual,Bolivia,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.26,A,Annual,Bosnia and Herzegovina,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.2,A,Annual,Botswana,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,1.6,A,Annual,Brazil,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2008,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.16,A,Annual,Brunei Darussalam,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,5.76,A,Annual,Tunisia,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,1.88,A,Annual,Türkiye,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.67,A,Annual,Uganda,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.96,A,Annual,Ukraine,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARE,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,2.25,A,Annual,United Arab Emirates,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GBR,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,4.16,A,Annual,United Kingdom,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,8.97,A,Annual,United States,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_TX_VAL_ICTG_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,ICT goods exports (% of total goods exports),0,WB_WDI,PU,0.1,A,Annual,Uruguay,ICT goods exports (% of total goods exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
